date,K_short,K_long,n_contracts,credit,payoff,pnl,capital,win
2024-05-20,521.9376214927412,519.592869015193,1,69.72684744559103,0.0,69.72684744559103,100069.72684744559,True
2024-05-21,521.6752261370517,519.3874667530949,1,68.01734101871801,0.0,68.01734101871801,100137.7441884643,True
2024-05-22,522.9907209486537,520.6142268248551,1,70.67812381766032,0.0,70.67812381766032,100208.42231228197,True
2024-05-23,525.2284019568352,522.7487461640785,1,73.77254399617357,247.96557927567164,-174.19303527949808,100034.22927700247,False
2024-05-24,520.2601195912496,517.9651294809439,1,68.2358721582105,0.0,68.2358721582105,100102.46514916068,True
2024-05-28,522.5653579363931,520.0693649811251,1,74.26687943516868,0.0,74.26687943516868,100176.73202859584,True
2024-05-29,517.9333410767147,515.1997538020545,1,81.41867005722929,0.0,81.41867005722929,100258.15069865307,True
2024-05-30,516.7753750587837,514.0117065487952,1,82.32625413344294,73.33218361274021,8.994070520702735,100267.14476917377,True
2024-05-31,515.9823986672703,513.5178487070478,1,73.33131063991374,0.0,73.33131063991374,100340.47607981368,True
2024-06-03,521.3181703111611,518.7916052349854,1,75.18716128284666,15.136122912986139,60.05103836986052,100400.52711818354,True
2024-06-04,518.7914075061265,516.2675223781893,1,75.11020297571065,0.0,75.11020297571065,100475.63732115926,True
2024-06-05,523.0815147393927,520.6390052024444,1,72.65983315961648,0.0,72.65983315961648,100548.29715431888,True
2024-06-06,527.2345635859448,524.7823851269125,1,72.94475100971454,0.0,72.94475100971454,100621.24190532858,True
2024-06-07,525.9629634953038,523.5865451990182,1,70.67218763247212,0.0,70.67218763247212,100691.91409296106,True
2024-06-10,525.4475745516751,522.9726981871898,1,73.62870736610887,0.0,73.62870736610887,100765.54280032717,True
2024-06-11,526.3157135906091,523.8153951240979,1,74.39170882622079,0.0,74.39170882622079,100839.93450915339,True
2024-06-12,533.8329403665954,531.4564129098786,1,70.66596833541183,0.0,70.66596833541183,100910.6004774888,True
2024-06-13,535.3393943020841,532.9759110027366,1,70.27287115790841,0.0,70.27287115790841,100980.87334864671,True
2024-06-14,533.0425739608698,530.5476533741993,1,74.22061480960735,0.0,74.22061480960735,101055.09396345631,True
2024-06-17,534.2177371069412,531.6995825618386,1,74.9168104306591,0.0,74.9168104306591,101130.01077388697,True
2024-06-18,539.2615477589407,536.8091288974447,1,72.9367061919362,0.0,72.9367061919362,101202.9474800789,True
2024-06-20,541.4267442823067,538.7687805667766,1,79.10740919242727,130.11339307441858,-51.00598388199131,101151.94149619692,False
2024-06-21,538.197539205483,535.5713056724511,1,78.15839174086392,0.0,78.15839174086392,101230.09988793777,True
2024-06-24,538.1174673747694,535.4658277906908,1,78.92212268368155,46.9518156019376,31.970307081743954,101262.07019501952,True
2024-06-25,537.8220868577794,535.2690897785327,1,75.95848491088191,0.0,75.95848491088191,101338.0286799304,True
2024-06-26,537.5495646226077,535.0553591924952,1,74.19326791582392,0.0,74.19326791582392,101412.22194784622,True
2024-06-27,539.2364505617328,536.79608127132,1,72.57510311924733,0.0,72.57510311924733,101484.79705096547,True
2024-06-28,540.9895905863506,538.5013745033959,1,74.00905010489254,187.54548441630732,-113.53643431141478,101371.26061665405,False
2024-07-01,539.4951861288125,537.0576262243005,1,72.4904749329383,0.0,72.4904749329383,101443.751091587,True
2024-07-02,537.602711337623,535.2113849607409,1,71.10548461961343,0.0,71.10548461961343,101514.85657620661,True
2024-07-03,542.5317387539485,540.1064781177747,1,72.11773107738395,0.0,72.11773107738395,101586.97430728399,True
2024-07-05,545.5441956042647,543.0269817640432,1,74.87378239911067,0.0,74.87378239911067,101661.8480896831,True
2024-07-08,549.1821350264705,546.6704189592533,1,74.70413858598164,0.0,74.70413858598164,101736.55222826908,True
2024-07-09,549.9809955595853,547.4372235145829,1,75.66543722721661,0.0,75.66543722721661,101812.2176654963,True
2024-07-10,550.752993192464,548.1365828444414,1,77.84577820263792,0.0,77.84577820263792,101890.06344369893,True
2024-07-11,555.0673716855241,552.4161353791275,1,78.8860588351099,265.12363063966404,-186.23757180455414,101703.82587189438,False
2024-07-12,551.3397886181294,548.7999004830884,1,75.5470984728916,0.0,75.5470984728916,101779.37297036727,True
2024-07-15,555.6335563986399,552.9386329110773,1,80.19787655346136,0.0,80.19787655346136,101859.57084692073,True
2024-07-16,556.4578802337629,553.7445941180254,1,80.74853173542493,0.0,80.74853173542493,101940.31937865616,True
2024-07-17,552.3244631761029,549.3686456258455,1,88.05079003432184,60.96804612591313,27.082743908408702,101967.40212256457,True
2024-07-18,551.9149471842939,548.6664225509192,1,96.87457292346409,324.85246333747,-227.9778904140059,101739.42423215056,False
2024-07-19,545.8474994181344,542.5160580470799,1,99.39079430994866,200.81439493843618,-101.42360062848752,101638.00063152207,False
2024-07-22,546.5556094126505,543.5440445567264,1,89.74012491953545,0.0,89.74012491953545,101727.7407564416,True
2024-07-23,548.0935430558048,545.1118838434201,1,88.83643453066554,0.0,88.83643453066554,101816.57719097227,True
2024-07-24,542.2039753898397,538.5913089605637,1,107.90263106053573,361.26664292760324,-253.36401186706752,101563.2131791052,False
2024-07-25,534.750791735496,531.1051166275963,1,108.92248122897712,139.22101925272727,-30.298538023750154,101532.91464108144,False
2024-07-26,535.8388856951711,532.5941867354368,1,96.79355890687447,0.0,96.79355890687447,101629.70819998832,True
2024-07-29,539.5170627892234,536.2083608512893,1,98.71824801999907,0.0,98.71824801999907,101728.42644800832,True
2024-07-30,539.6642952525397,536.1380844154555,1,105.29302482447775,274.93782603521595,-169.6448012107382,101558.78164679758,False
2024-07-31,542.4617564367561,539.1829475914267,1,97.80892122750089,0.0,97.80892122750089,101656.59056802509,True
2024-08-01,545.8233137299304,542.0760360400989,1,111.96888236070208,374.7277689831549,-262.7588866224528,101393.83168140263,False
2024-08-02,528.8245070053882,524.2605617015229,1,136.8571597514304,92.41774155444773,44.43941819698267,101438.27109959962,True
2024-08-05,503.89822048930324,496.747135975897,1,216.8539189287074,0.0,216.8539189287074,101655.12501852833,True
2024-08-06,512.1773992529751,506.9449082811988,1,157.4070114022618,0.0,157.4070114022618,101812.53202993059,True
2024-08-07,521.2911243247208,515.9387576852107,1,161.02985355476136,535.2366639510137,-374.20681039625237,101438.32521953434,False
2024-08-08,517.1064657907953,512.5676669735664,1,136.14343113937224,0.0,136.14343113937224,101574.4686506737,True
2024-08-09,523.199734153929,519.2651403868254,1,117.7212557246591,0.0,117.7212557246591,101692.18990639836,True
2024-08-12,527.5177008803149,523.4846738770973,1,120.6967615266592,0.0,120.6967615266592,101812.88666792502,True
2024-08-13,530.0170519536894,526.4699780600499,1,105.9498137944118,0.0,105.9498137944118,101918.83648171944,True
2024-08-14,536.4184863377186,533.2097951451073,1,95.70518069308918,0.0,95.70518069308918,102014.54166241252,True
2024-08-15,543.0696481557459,540.0132500603471,1,91.09775168654863,0.0,91.09775168654863,102105.63941409907,True
2024-08-16,545.0031425304187,542.0222261297414,1,88.81958450833878,0.0,88.81958450833878,102194.45899860741,True
2024-08-19,548.2873083106064,545.3187407660848,1,88.44177539135387,0.0,88.44177539135387,102282.90077399877,True
2024-08-20,552.5516661601222,549.3095718958583,1,96.67922066977752,0.0,96.67922066977752,102379.57999466854,True
2024-08-21,553.1313000210783,549.8063379816699,1,99.17906891381705,0.0,99.17906891381705,102478.75906358236,True
2024-08-22,555.7793970783003,552.1765357809358,1,107.57063358173298,360.28612973645977,-252.7154961547268,102226.04356742764,False
2024-08-23,552.928835801891,549.6886026233283,1,96.62228729252575,0.0,96.62228729252575,102322.66585472017,True
2024-08-26,556.511006823667,553.1903284542801,1,99.04246322573442,98.23813353857531,0.804329687159111,102323.47018440733,True
2024-08-27,552.9257595764092,549.7731428300751,1,93.97957256986587,0.0,93.97957256986587,102417.44975697719,True
2024-08-28,554.4829947867372,550.9783692344315,1,104.6034273625196,142.09220328309584,-37.488775920576245,102379.96098105662,False
2024-08-29,553.7174296241302,550.5154153807156,1,95.46771858165783,60.59183936614545,34.875879215512384,102414.83686027213,True
2024-08-30,554.2273572176022,551.1551379529916,1,91.55365963978568,0.0,91.55365963978568,102506.39051991192,True
2024-09-03,553.4477386165255,549.2144335786231,1,126.69143973721333,423.3305037902369,-296.63906405302356,102209.75145585889,False
2024-09-04,543.2572296251637,538.9820171978829,1,128.00254602425554,0.0,128.00254602425554,102337.75400188315,True
2024-09-05,544.0554298016928,540.0580507781531,1,119.55807673888899,0.0,119.55807673888899,102457.31207862204,True
2024-09-06,542.913649330381,538.4295974018382,1,134.36085202851586,448.4051928542726,-314.04434082575676,102143.26773779628,False
2024-09-09,537.9296639975007,534.066346543831,1,115.50984680748115,0.0,115.50984680748115,102258.77758460377,True
2024-09-10,541.6242884671617,537.8081729025705,1,114.06723236035106,0.0,114.06723236035106,102372.84481696412,True
2024-09-11,542.0748452823677,538.5328837133688,1,105.76334332870232,0.0,105.76334332870232,102478.60816029282,True
2024-09-12,548.3605575412364,544.9027063081845,1,103.20427689919427,0.0,103.20427689919427,102581.81243719201,True
2024-09-13,553.0474416939504,549.6639097170097,1,100.94787356911894,0.0,100.94787356911894,102682.76031076114,True
2024-09-16,555.0039974363269,551.4899479882416,1,104.88704128757718,0.0,104.88704128757718,102787.64735204872,True
2024-09-17,558.2836449731689,554.6522168630092,1,108.4283832311641,49.63524927001117,58.79313396115293,102846.44048600987,True
2024-09-18,556.8874322143333,553.1379835373989,1,112.00382020050625,75.44366088645802,36.560159314048235,102883.00064532392,True
2024-09-19,564.2328319089834,560.8286668899931,1,101.54611133790894,0.0,101.54611133790894,102984.54675666183,True
2024-09-20,562.8369961039275,559.478570815773,1,100.16830180389604,0.0,100.16830180389604,103084.71505846572,True
2024-09-23,564.3462385319949,561.0328605555657,1,98.8056344198327,0.0,98.8056344198327,103183.52069288555,True
2024-09-24,565.5195884207409,562.303500461388,1,95.86880105827333,0.0,95.86880105827333,103279.38949394382,True
2024-09-25,566.1721483852998,562.9481771080173,1,96.1052242665886,0.0,96.1052242665886,103375.49471821041,True
2024-09-26,569.3874454089214,566.1535572570061,1,96.39797663661653,71.78287097026441,24.61510566635212,103400.10982387676,True
2024-09-27,568.2676230896031,564.7072610506505,1,106.25517101653514,42.27744567906484,63.977725337470304,103464.08754921422,True
2024-09-30,565.3440069452319,561.8498481737383,1,104.26159446354006,0.0,104.26159446354006,103568.34914367777,True
2024-10-01,568.0784251060243,564.0382970188912,1,120.77930440778317,306.54246177430196,-185.76315736651878,103382.58598631126,False
2024-10-02,562.471948268498,558.5462027002548,1,117.32850237812471,0.0,117.32850237812471,103499.91448868938,True
2024-10-03,561.9894961966513,557.7383910586349,1,127.20245156256453,0.0,127.20245156256453,103627.11694025194,True
2024-10-04,567.0424382939766,563.0201103435293,1,120.24270973020776,0.0,120.24270973020776,103747.35964998216,True
2024-10-07,565.7084676108885,560.9820944853877,1,141.64909036315265,151.03474937010333,-9.385659006950675,103737.97399097521,False
2024-10-08,564.941044351135,560.474418756083,1,133.74349101099057,0.0,133.74349101099057,103871.7174819862,True
2024-10-09,567.7028218699456,563.3312529684573,1,130.8428878028451,0.0,130.8428878028451,104002.56036978905,True
2024-10-10,570.2819793451282,565.8758705610949,1,131.88352591239862,0.0,131.88352591239862,104134.44389570145,True
2024-10-11,570.599849128698,566.2899077070279,1,128.9600938713818,0.0,128.9600938713818,104263.40398957283,True
2024-10-14,575.7872427785909,571.5990808213081,1,125.24564304155348,0.0,125.24564304155348,104388.64963261438,True
2024-10-15,579.0432915486543,574.6312422803458,1,132.03294122937166,294.1118697091838,-162.07892847981213,104226.57070413457,False
